age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
35,blue-collar,married,secondary,unknown,6,may,145,2,unknown,no
58,blue-collar,divorced,secondary,unknown,6,may,112,1,unknown,no
39,blue-collar,married,primary,unknown,6,may,262,2,unknown,no
43,blue-collar,married,secondary,unknown,6,may,124,1,unknown,no
39,unemployed,married,primary,unknown,6,may,53,1,unknown,no
36,services,single,primary,unknown,6,may,134,1,unknown,no
57,retired,single,secondary,unknown,6,may,204,4,unknown,no
36,admin.,single,secondary,unknown,6,may,186,1,unknown,no
50,blue-collar,married,primary,unknown,6,may,678,1,unknown,no
55,blue-collar,married,secondary,unknown,6,may,182,1,unknown,no
44,self-employed,married,tertiary,unknown,6,may,162,1,unknown,no
44,services,divorced,secondary,unknown,6,may,27,1,unknown,no
39,housemaid,single,primary,unknown,6,may,699,3,unknown,no
46,blue-collar,married,unknown,unknown,6,may,43,1,unknown,no
39,blue-collar,married,secondary,unknown,6,may,97,1,unknown,no
34,admin.,married,secondary,unknown,6,may,1677,1,unknown,yes
40,blue-collar,married,primary,unknown,6,may,283,2,unknown,no
50,management,married,tertiary,unknown,6,may,323,1,unknown,no
31,management,single,secondary,unknown,6,may,82,1,unknown,no
37,admin.,single,secondary,unknown,6,may,310,1,unknown,no
39,management,single,secondary,unknown,6,may,185,1,unknown,no
51,blue-collar,married,primary,unknown,6,may,47,1,unknown,no
41,technician,married,secondary,unknown,6,may,145,1,unknown,no
41,technician,married,secondary,unknown,6,may,204,1,unknown,no
43,blue-collar,married,secondary,unknown,6,may,187,1,unknown,no
30,services,single,secondary,unknown,6,may,30,2,unknown,no
54,management,divorced,primary,unknown,6,may,472,1,unknown,no
43,blue-collar,divorced,secondary,unknown,6,may,448,1,unknown,no
59,management,divorced,tertiary,unknown,6,may,264,1,unknown,no
47,technician,married,unknown,unknown,6,may,169,1,unknown,no
40,blue-collar,married,primary,unknown,6,may,288,1,unknown,no
32,technician,married,secondary,unknown,6,may,176,2,unknown,no
29,blue-collar,married,secondary,unknown,6,may,215,1,unknown,no
36,blue-collar,married,secondary,unknown,6,may,337,1,unknown,no
55,unemployed,married,tertiary,unknown,6,may,278,1,unknown,no
30,blue-collar,divorced,secondary,unknown,6,may,188,2,unknown,no
39,admin.,single,secondary,unknown,6,may,174,2,unknown,no
39,blue-collar,divorced,secondary,unknown,6,may,226,2,unknown,no
50,blue-collar,divorced,secondary,unknown,6,may,190,1,unknown,no
44,blue-collar,married,secondary,unknown,6,may,111,2,unknown,no
37,technician,single,secondary,unknown,6,may,164,1,unknown,no
46,admin.,married,primary,unknown,6,may,157,2,unknown,no
32,technician,single,unknown,unknown,6,may,46,1,unknown,no
37,management,single,tertiary,unknown,6,may,374,1,unknown,no
29,blue-collar,married,secondary,unknown,6,may,349,1,unknown,no
41,blue-collar,married,secondary,unknown,6,may,325,1,unknown,no
45,blue-collar,married,primary,unknown,6,may,233,2,unknown,no
57,retired,divorced,secondary,unknown,6,may,531,1,unknown,no
48,blue-collar,single,secondary,unknown,6,may,153,1,unknown,no
60,retired,married,secondary,unknown,6,may,80,1,unknown,no
26,admin.,single,secondary,unknown,6,may,232,1,unknown,no
58,retired,married,secondary,unknown,6,may,118,1,unknown,no
34,admin.,married,secondary,unknown,6,may,190,1,unknown,no
55,unemployed,divorced,secondary,unknown,6,may,918,1,unknown,yes
41,blue-collar,married,primary,unknown,6,may,238,1,unknown,no
50,management,divorced,secondary,unknown,6,may,82,1,unknown,no
49,entrepreneur,married,secondary,unknown,6,may,198,3,unknown,no
44,admin.,married,unknown,unknown,6,may,160,2,unknown,no
44,blue-collar,married,primary,unknown,6,may,211,1,unknown,no
31,technician,married,secondary,unknown,6,may,120,1,unknown,no
34,blue-collar,single,tertiary,unknown,6,may,136,1,unknown,no
46,management,single,unknown,unknown,6,may,269,1,unknown,no
42,management,married,tertiary,unknown,6,may,157,1,unknown,no
52,admin.,married,secondary,unknown,6,may,128,1,unknown,no
29,management,single,tertiary,unknown,6,may,211,1,unknown,no
53,retired,married,primary,unknown,6,may,267,2,unknown,no
43,blue-collar,married,secondary,unknown,6,may,371,2,unknown,no
38,management,married,secondary,unknown,6,may,288,2,unknown,no
46,management,married,tertiary,unknown,6,may,221,1,unknown,no
48,management,divorced,unknown,unknown,6,may,427,1,unknown,no
30,admin.,divorced,secondary,unknown,6,may,310,1,unknown,no
44,blue-collar,married,primary,unknown,6,may,158,1,unknown,no
31,housemaid,married,primary,unknown,6,may,604,3,unknown,no
42,services,single,secondary,unknown,6,may,198,1,unknown,no
40,management,single,tertiary,unknown,6,may,145,1,unknown,no
52,admin.,married,secondary,unknown,6,may,247,1,unknown,no
45,blue-collar,divorced,secondary,unknown,6,may,179,2,unknown,no
48,blue-collar,married,secondary,unknown,6,may,73,1,unknown,no
45,blue-collar,married,primary,unknown,6,may,263,2,unknown,no
34,blue-collar,married,unknown,unknown,6,may,13,1,unknown,no
34,blue-collar,married,primary,unknown,6,may,79,2,unknown,no
46,blue-collar,married,secondary,unknown,6,may,416,1,unknown,no
49,services,divorced,secondary,unknown,6,may,162,1,unknown,no
50,technician,married,primary,unknown,6,may,129,1,unknown,no
34,admin.,single,secondary,unknown,6,may,150,1,unknown,no
40,unemployed,single,secondary,unknown,6,may,43,1,unknown,no
36,admin.,married,secondary,unknown,6,may,191,1,unknown,no
59,blue-collar,divorced,unknown,unknown,6,may,26,1,unknown,no
45,blue-collar,married,secondary,unknown,6,may,250,1,unknown,no
36,self-employed,married,tertiary,unknown,6,may,146,1,unknown,no
56,services,married,secondary,unknown,6,may,416,1,unknown,no
42,services,divorced,secondary,unknown,6,may,121,2,unknown,no
30,admin.,married,secondary,unknown,6,may,114,2,unknown,no
30,student,single,tertiary,unknown,6,may,289,1,unknown,no
47,self-employed,married,unknown,unknown,6,may,225,1,unknown,no
33,blue-collar,married,secondary,unknown,6,may,123,1,unknown,no
36,admin.,married,secondary,unknown,6,may,130,2,unknown,no
39,services,divorced,primary,unknown,6,may,161,2,unknown,no
56,admin.,divorced,secondary,unknown,6,may,149,2,unknown,no
39,blue-collar,divorced,unknown,unknown,6,may,268,2,unknown,no
42,technician,married,secondary,unknown,6,may,259,2,unknown,no
52,blue-collar,married,secondary,unknown,6,may,26,1,unknown,no
36,admin.,divorced,secondary,unknown,6,may,153,1,unknown,no
35,entrepreneur,married,secondary,unknown,6,may,424,2,unknown,no
47,technician,married,secondary,unknown,6,may,179,2,unknown,no
59,services,divorced,secondary,unknown,6,may,97,1,unknown,no
57,blue-collar,married,primary,unknown,6,may,383,1,unknown,no
38,management,married,unknown,unknown,6,may,440,1,unknown,no
46,unemployed,married,secondary,unknown,6,may,23,1,unknown,no
34,blue-collar,married,secondary,unknown,6,may,195,1,unknown,no
28,services,single,secondary,unknown,6,may,1297,3,unknown,yes
38,technician,married,unknown,unknown,6,may,87,1,unknown,no
56,blue-collar,married,secondary,unknown,6,may,427,1,unknown,no
41,blue-collar,single,primary,unknown,6,may,189,1,unknown,no
52,technician,married,unknown,unknown,6,may,195,1,unknown,no
54,services,married,secondary,unknown,6,may,179,1,unknown,no
61,retired,married,secondary,unknown,6,may,179,1,unknown,no
53,entrepreneur,married,secondary,unknown,6,may,69,1,unknown,no
47,technician,married,secondary,unknown,6,may,105,2,unknown,no
53,blue-collar,married,primary,unknown,6,may,266,3,unknown,no
46,services,married,secondary,unknown,6,may,524,2,unknown,no
39,blue-collar,divorced,primary,unknown,6,may,96,2,unknown,no
56,technician,divorced,secondary,unknown,6,may,155,2,unknown,no
55,services,divorced,primary,unknown,6,may,162,2,unknown,no
44,management,married,tertiary,unknown,6,may,352,2,unknown,no
37,technician,married,primary,unknown,6,may,76,4,unknown,no
35,blue-collar,married,primary,unknown,6,may,154,2,unknown,no
55,blue-collar,married,secondary,unknown,6,may,310,2,unknown,no
37,services,married,secondary,unknown,6,may,390,3,unknown,no
30,technician,single,secondary,unknown,6,may,369,1,unknown,no
37,blue-collar,married,primary,unknown,6,may,112,2,unknown,no
36,technician,single,secondary,unknown,6,may,341,3,unknown,no
38,technician,married,secondary,unknown,6,may,79,1,unknown,no
41,admin.,divorced,primary,unknown,6,may,140,2,unknown,no
48,retired,married,secondary,unknown,6,may,315,1,unknown,no
55,services,divorced,secondary,unknown,6,may,262,2,unknown,no
28,services,divorced,secondary,unknown,6,may,174,2,unknown,no
54,services,married,secondary,unknown,6,may,138,3,unknown,no
30,blue-collar,married,secondary,unknown,6,may,526,2,unknown,no
48,technician,married,tertiary,unknown,6,may,135,1,unknown,no
31,self-employed,married,secondary,unknown,6,may,36,5,unknown,no
38,blue-collar,married,secondary,unknown,6,may,1906,3,unknown,no
37,blue-collar,married,secondary,unknown,6,may,219,2,unknown,no
37,services,single,unknown,unknown,6,may,147,2,unknown,no
56,blue-collar,married,primary,unknown,6,may,407,2,unknown,no
51,blue-collar,married,secondary,unknown,6,may,121,1,unknown,no
39,blue-collar,married,secondary,unknown,6,may,209,1,unknown,no
49,technician,married,unknown,unknown,6,may,92,2,unknown,no
51,blue-collar,married,primary,unknown,6,may,208,1,unknown,no
43,self-employed,married,secondary,unknown,6,may,193,1,unknown,no
32,services,married,secondary,unknown,6,may,144,1,unknown,no
29,technician,single,tertiary,unknown,6,may,65,1,unknown,no
48,management,divorced,tertiary,unknown,6,may,339,1,unknown,no
55,services,married,primary,unknown,6,may,285,1,unknown,no
53,blue-collar,married,secondary,unknown,6,may,231,1,unknown,no
47,technician,married,unknown,unknown,6,may,168,1,unknown,no
39,management,married,tertiary,unknown,6,may,278,1,unknown,no
31,blue-collar,single,tertiary,unknown,6,may,389,1,unknown,no
39,blue-collar,married,primary,unknown,6,may,158,1,unknown,no
40,blue-collar,married,primary,unknown,6,may,145,2,unknown,no
40,technician,single,unknown,unknown,6,may,78,2,unknown,no
48,technician,married,secondary,unknown,6,may,142,3,unknown,no
33,technician,divorced,secondary,unknown,6,may,87,1,unknown,no
40,technician,married,secondary,unknown,6,may,147,2,unknown,no
59,retired,married,primary,unknown,6,may,289,1,unknown,no
30,technician,married,secondary,unknown,6,may,703,1,unknown,yes
31,management,single,tertiary,unknown,6,may,170,3,unknown,no
35,unemployed,married,secondary,unknown,6,may,802,1,unknown,no
54,technician,divorced,secondary,unknown,6,may,381,2,unknown,no
34,admin.,single,unknown,unknown,6,may,218,4,unknown,no
32,technician,married,secondary,unknown,6,may,57,2,unknown,no
56,admin.,divorced,unknown,unknown,6,may,304,2,unknown,no
32,admin.,single,tertiary,unknown,6,may,241,3,unknown,no
42,blue-collar,married,primary,unknown,6,may,230,1,unknown,no
33,services,married,tertiary,unknown,6,may,262,3,unknown,no
52,entrepreneur,married,tertiary,unknown,6,may,392,2,unknown,no
52,services,married,secondary,unknown,6,may,201,2,unknown,no
52,blue-collar,divorced,primary,unknown,6,may,145,1,unknown,no
30,unemployed,divorced,secondary,unknown,6,may,252,1,unknown,no
44,services,divorced,secondary,unknown,6,may,235,4,unknown,no
35,admin.,married,secondary,unknown,6,may,235,2,unknown,no
55,management,single,secondary,unknown,6,may,328,2,unknown,no
33,blue-collar,married,primary,unknown,6,may,116,2,unknown,no
37,blue-collar,single,secondary,unknown,6,may,246,1,unknown,no
42,technician,single,secondary,unknown,6,may,293,1,unknown,no
43,unemployed,married,secondary,unknown,6,may,37,2,unknown,no
38,entrepreneur,married,tertiary,unknown,6,may,132,2,unknown,no
37,technician,married,secondary,unknown,6,may,530,2,unknown,no
31,student,single,secondary,unknown,6,may,175,3,unknown,no
41,management,married,tertiary,unknown,6,may,524,2,unknown,no
41,technician,married,secondary,unknown,6,may,29,3,unknown,no
29,student,single,secondary,unknown,6,may,311,2,unknown,no
38,admin.,single,secondary,unknown,6,may,211,2,unknown,no
44,self-employed,divorced,tertiary,unknown,6,may,312,3,unknown,no
39,admin.,married,secondary,unknown,6,may,412,1,unknown,no
28,technician,single,secondary,unknown,6,may,392,1,unknown,no
33,blue-collar,married,secondary,unknown,6,may,191,1,unknown,no
41,services,married,unknown,unknown,6,may,284,2,unknown,no
40,blue-collar,married,primary,unknown,6,may,144,1,unknown,no
29,admin.,married,secondary,unknown,6,may,328,1,unknown,no
38,management,married,unknown,unknown,6,may,100,1,unknown,no
32,admin.,married,tertiary,unknown,6,may,226,1,unknown,no
45,services,married,secondary,unknown,6,may,507,1,unknown,no
33,admin.,single,secondary,unknown,6,may,392,1,unknown,no
34,blue-collar,married,secondary,unknown,6,may,684,2,unknown,no
41,entrepreneur,married,unknown,unknown,6,may,333,2,unknown,no
41,blue-collar,married,secondary,unknown,6,may,311,3,unknown,no
35,admin.,single,secondary,unknown,6,may,128,2,unknown,no
40,technician,single,secondary,unknown,6,may,322,2,unknown,no
60,self-employed,married,primary,unknown,6,may,202,4,unknown,no
47,services,divorced,secondary,unknown,6,may,92,2,unknown,no
46,blue-collar,married,primary,unknown,6,may,739,3,unknown,no
31,blue-collar,single,secondary,unknown,6,may,273,2,unknown,no
49,self-employed,married,secondary,unknown,6,may,260,3,unknown,no
29,blue-collar,married,secondary,unknown,6,may,268,2,unknown,no
31,management,single,tertiary,unknown,6,may,396,2,unknown,no
38,management,married,tertiary,unknown,6,may,262,1,unknown,no
37,blue-collar,married,primary,unknown,6,may,308,3,unknown,no
35,technician,married,secondary,unknown,6,may,467,2,unknown,no
31,management,single,secondary,unknown,6,may,320,1,unknown,no
41,admin.,married,secondary,unknown,6,may,160,3,unknown,no
46,services,married,unknown,unknown,6,may,245,2,unknown,no
40,services,divorced,secondary,unknown,6,may,189,2,unknown,no
29,admin.,married,secondary,unknown,6,may,477,1,unknown,no
49,admin.,married,secondary,unknown,6,may,310,1,unknown,no
42,management,married,tertiary,unknown,6,may,65,3,unknown,no
54,services,married,secondary,unknown,6,may,196,2,unknown,no
40,management,single,tertiary,unknown,6,may,221,2,unknown,no
53,admin.,married,secondary,unknown,6,may,197,2,unknown,no
49,management,married,tertiary,unknown,6,may,221,2,unknown,no
40,blue-collar,married,primary,unknown,6,may,64,2,unknown,no
29,student,single,secondary,unknown,6,may,75,2,unknown,no
36,blue-collar,married,primary,unknown,6,may,400,2,unknown,no
37,technician,married,secondary,unknown,6,may,378,3,unknown,no
39,services,married,secondary,unknown,6,may,118,2,unknown,no
36,technician,married,secondary,unknown,6,may,1597,2,unknown,yes
44,entrepreneur,married,tertiary,unknown,6,may,346,2,unknown,no
40,admin.,married,secondary,unknown,6,may,60,3,unknown,no
49,blue-collar,married,secondary,unknown,6,may,276,2,unknown,no
30,technician,single,unknown,unknown,6,may,152,2,unknown,no
57,management,married,tertiary,unknown,6,may,251,3,unknown,no
24,services,single,secondary,unknown,6,may,390,2,unknown,no
46,blue-collar,married,unknown,unknown,6,may,306,2,unknown,no
33,admin.,married,secondary,unknown,6,may,189,3,unknown,no
43,services,divorced,secondary,unknown,6,may,125,2,unknown,no
43,admin.,single,secondary,unknown,6,may,234,2,unknown,no
40,blue-collar,divorced,primary,unknown,6,may,79,2,unknown,no
44,technician,single,unknown,unknown,6,may,13,6,unknown,no
35,technician,single,tertiary,unknown,6,may,283,3,unknown,no
47,technician,married,secondary,unknown,6,may,109,2,unknown,no
33,blue-collar,married,secondary,unknown,6,may,132,2,unknown,no
31,admin.,married,secondary,unknown,6,may,144,2,unknown,no
40,blue-collar,divorced,secondary,unknown,6,may,121,2,unknown,no
36,entrepreneur,married,tertiary,unknown,6,may,95,3,unknown,no
56,retired,divorced,primary,unknown,6,may,31,3,unknown,no
40,admin.,single,unknown,unknown,6,may,112,3,unknown,no
41,admin.,divorced,secondary,unknown,6,may,87,4,unknown,no
53,retired,married,secondary,unknown,6,may,593,2,unknown,no
39,blue-collar,married,secondary,unknown,6,may,99,2,unknown,no
44,blue-collar,divorced,secondary,unknown,6,may,198,2,unknown,no
